source,cid,category description,sub_batch_name
tb,201303606,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>水产制品>佛跳墙,食品
tb,201188803,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>特许养殖水产,食品
tb,50050695,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类(父级类目),食品
tb,123220002,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>冻虾,食品
tb,50050706,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>活虾,食品
tb,126602001,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>虾干,食品
tb,50016794,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>虾类制品,食品
tb,50016805,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>虾皮/虾米/海米,食品
tb,50050707,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>虾类>虾仁,食品
tb,50025690,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类(父级类目),食品
tb,50016792,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>大闸蟹,食品
tb,50050710,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>帝王蟹,食品
tb,123200006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>红毛蟹,食品
tb,123188006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>黄金蟹,食品
tb,123206004,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>老虎蟹,食品
tb,50050708,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>青蟹,食品
tb,127692021,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>梭子蟹,食品
tb,50050709,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>蟹棒,食品
tb,123222006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>蟹脚,食品
tb,50016800,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>蟹类制品,食品
tb,123222005,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>鳕蟹,食品
tb,123224004,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>蟹类>珍宝蟹,食品
tb,50050699,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱿鱼(父级类目),食品
tb,50050713,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱿鱼>冷冻鱿鱼,食品
tb,50016797,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱿鱼>鱿鱼干,食品
tb,124230011,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类(父级类目),食品
tb,50050693,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类（旧）(父级类目),食品
tb,50050705,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类（旧）>海鲜鱼类,食品
tb,50016793,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类（旧）>鱼类制品,食品
tb,124174011,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>巴沙鱼,食品
tb,123200008,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>斑鱼,食品
tb,123196006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>比目鱼,食品
tb,126488018,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>鲳鱼,食品
tb,124246009,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>带鱼,食品
tb,50025691,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>淡水鱼类,食品
tb,123190005,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>鲽鱼,食品
tb,124432001,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>多春鱼（新）,食品
tb,126412022,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>黄鱼,食品
tb,123196007,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>金枪鱼,食品
tb,124204010,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>马鲛鱼,食品
tb,127664024,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>鳗鱼,食品
tb,124240006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>秋刀鱼,食品
tb,50016807,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>三文鱼,食品
tb,50050702,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>鳕鱼,食品
tb,201383801,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类>鱼子(籽)/制品,食品
tb,124228006,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品(父级类目),食品
tb,50016796,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品>花胶/鱼胶,食品
tb,124226017,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品>鱼干,食品
tb,124174012,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品>鱼糕/鱼饼,食品
tb,124204011,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品>鱼类罐头,食品
tb,124230012,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>鱼类制品>鱼丸/鱼滑,食品
tb,50016771,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>藻类(父级类目),食品
tb,50050718,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>藻类>海带,食品
tb,50016804,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>藻类>紫菜,食品
tb,50050698,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>章鱼(父级类目),食品
tb,50050717,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>章鱼>冷冻章鱼,食品
tb,50050716,水产肉类/新鲜蔬果/熟食>海鲜/水产品/制品>章鱼>章鱼干,食品
tb,127212001,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜(父级类目),食品
tb,127216001,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜>半成品豆制品/人造肉/植物肉,食品
tb,201155002,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜>半成品礼盒套装,食品
tb,127220001,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜>半成品肉类,食品
tb,127218001,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜>半成品蔬菜,食品
tb,127216002,水产肉类/新鲜蔬果/熟食>净菜/半成品菜/快手菜>半成品水产,食品
tb,50050372,水产肉类/新鲜蔬果/熟食>生肉/肉制品(父级类目),食品
tb,123246002,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鹅肉,食品
tb,50166002,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸽类(父级类目),食品
tb,50050670,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸽类>其它,食品
tb,50050665,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸽类>乳鸽,食品
tb,50050667,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类(父级类目),食品
tb,50050679,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>鸡肉丸/肉串,食品
tb,124230013,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>鸡胸,食品
tb,50050680,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>其它,食品
tb,124238006,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>生鸡翅,食品
tb,50016814,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>生鸡肉,食品
tb,124214008,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>生鸡腿,食品
tb,124222016,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸡肉类>整鸡,食品
tb,50050672,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类(父级类目),食品
tb,124220006,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛腱子,食品
tb,124178006,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛腩,食品
tb,50050678,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛排,食品
tb,124208016,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛肉卷/片,食品
tb,50050676,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛丸/肉串,食品
tb,124236005,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛尾,食品
tb,124246011,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>牛杂类,食品
tb,50050677,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>其它,食品
tb,50016813,水产肉类/新鲜蔬果/熟食>生肉/肉制品>牛肉类>生牛肉,食品
tb,50009919,水产肉类/新鲜蔬果/熟食>生肉/肉制品>其它生肉制品,食品
tb,201190401,水产肉类/新鲜蔬果/熟食>生肉/肉制品>特许养殖肉类,食品
tb,50166001,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸭肉类(父级类目),食品
tb,50050671,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸭肉类>其它,食品
tb,50016815,水产肉类/新鲜蔬果/熟食>生肉/肉制品>鸭肉类>鸭肉,食品
tb,50050669,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类(父级类目),食品
tb,124198009,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>脊背/羊蝎子,食品
tb,50050681,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>其它,食品
tb,124180009,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>生羊排/肋排,食品
tb,50016812,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>生羊肉,食品
tb,124180008,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>生羊腿,食品
tb,50050683,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>羊肉串,食品
tb,50050682,水产肉类/新鲜蔬果/熟食>生肉/肉制品>羊肉类>羊肉卷/片,食品
tb,50050668,水产肉类/新鲜蔬果/熟食>生肉/肉制品>猪肉类(父级类目),食品
tb,50050686,水产肉类/新鲜蔬果/熟食>生肉/肉制品>猪肉类>其它,食品
tb,50050684,水产肉类/新鲜蔬果/熟食>生肉/肉制品>猪肉类>肉丸/肉串,食品
tb,50016811,水产肉类/新鲜蔬果/熟食>生肉/肉制品>猪肉类>生猪肉,食品
tb,50050685,水产肉类/新鲜蔬果/熟食>生肉/肉制品>猪肉类>猪排,食品
tb,201151714,水产肉类/新鲜蔬果/熟食>生鲜提货券(父级类目),食品
tb,201153310,水产肉类/新鲜蔬果/熟食>生鲜提货券>半成品菜提货券,食品
tb,201153807,水产肉类/新鲜蔬果/熟食>生鲜提货券>冰淇淋/冻品提货券,食品
tb,201151812,水产肉类/新鲜蔬果/熟食>生鲜提货券>大闸蟹提货券,食品
tb,201148708,水产肉类/新鲜蔬果/熟食>生鲜提货券>蛋/蛋制品提货券,食品
tb,201155408,水产肉类/新鲜蔬果/熟食>生鲜提货券>海鲜/水产品/制品提货券,食品
tb,201220114,水产肉类/新鲜蔬果/熟食>生鲜提货券>烘焙蛋糕提货券,食品
tb,201153207,水产肉类/新鲜蔬果/熟食>生鲜提货券>生肉/肉制品提货券,食品
tb,201229212,水产肉类/新鲜蔬果/熟食>生鲜提货券>熟食/凉菜/私房菜提货券,食品
tb,201221010,水产肉类/新鲜蔬果/熟食>生鲜提货券>水果制品提货券,食品
tb,201150911,水产肉类/新鲜蔬果/熟食>生鲜提货券>新鲜蔬菜/蔬菜制品提货券,食品
tb,201148207,水产肉类/新鲜蔬果/熟食>生鲜提货券>新鲜水果提货券,食品
tb,201228110,水产肉类/新鲜蔬果/熟食>生鲜提货券>腌制蔬菜/泡菜/酱菜/提货券,食品
tb,50050643,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜(父级类目),食品
tb,50008063,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>豆腐干/香干,食品
tb,50050734,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>鸡熟食,食品
tb,50025699,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>烤鸭/酱鸭,食品
tb,50050733,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>凉菜/凉拌,食品
tb,50025700,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>卤肉类,食品
tb,50016841,水产肉类/新鲜蔬果/熟食>熟食/凉菜/私房菜>其它,食品
tb,50050725,水产肉类/新鲜蔬果/熟食>水果制品(父级类目),食品
tb,50016819,水产肉类/新鲜蔬果/熟食>水果制品>冻干水果,食品
tb,50009898,水产肉类/新鲜蔬果/熟食>水果制品>水果罐头,食品
tb,50010566,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品(父级类目),食品
tb,50050719,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜(父级类目),食品
tb,201373022,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>包装鲜笋,食品
tb,201170114,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>荸荠/马蹄,食品
tb,201170013,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>葱类,食品
tb,123240003,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>大蒜,食品
tb,127696023,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>番茄,食品
tb,50050720,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>番薯,食品
tb,201393502,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>佛手瓜,食品
tb,127660030,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>黄瓜,食品
tb,201375513,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>鸡头米/新鲜芡实,食品
tb,201172307,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>辣椒,食品
tb,201372117,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>冷冻蔬菜,食品
tb,50294003,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>莲藕,食品
tb,201169609,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>菱角,食品
tb,201175009,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>芦笋,食品
tb,127688031,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>萝卜,食品
tb,127664025,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>南瓜,食品
tb,50009845,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>其它,食品
tb,201169212,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>荠菜,食品
tb,201381715,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>茄子,食品
tb,123224005,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>秋葵,食品
tb,123206005,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>生姜,食品
tb,201171210,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>食用玫瑰,食品
tb,201174112,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>蔬菜沙拉,食品
tb,201372118,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>丝瓜,食品
tb,201173511,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>甜菜头,食品
tb,50050723,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>土豆,食品
tb,201173808,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>西兰花/花菜,食品
tb,201170809,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜百合,食品
tb,124220007,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜板栗/板栗仁,食品
tb,201171211,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜豆类,食品
tb,201413701,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜花椒,食品
tb,201394001,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜花生,食品
tb,201394101,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜豇豆,食品
tb,201386201,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜葵花籽/葵瓜子,食品
tb,201357153,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜莲蓬,食品
tb,50050721,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜山药,食品
tb,123252002,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜松茸/菌菇,食品
tb,201378016,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜银耳,食品
tb,124168013,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>新鲜玉米,食品
tb,50050724,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>叶菜类,食品
tb,127674027,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>芋头,食品
tb,126500026,水产肉类/新鲜蔬果/熟食>新鲜蔬菜/蔬菜制品>新鲜蔬菜/包装新鲜蔬菜>竹笋,食品
tb,122666001,水产肉类/新鲜蔬果/熟食>新鲜水果(父级类目),食品
tb,123200009,水产肉类/新鲜蔬果/熟食>新鲜水果>芭乐,食品
tb,123188007,水产肉类/新鲜蔬果/熟食>新鲜水果>百香果,食品
tb,123258002,水产肉类/新鲜蔬果/熟食>新鲜水果>菠萝,食品
tb,126412023,水产肉类/新鲜蔬果/熟食>新鲜水果>菠萝蜜,食品
tb,50150001,水产肉类/新鲜蔬果/熟食>新鲜水果>草莓,食品
tb,50050730,水产肉类/新鲜蔬果/熟食>新鲜水果>车厘子/樱桃,食品
tb,50280002,水产肉类/新鲜蔬果/熟食>新鲜水果>橙,食品
tb,50166003,水产肉类/新鲜蔬果/熟食>新鲜水果>番荔枝/释迦,食品
tb,123210007,水产肉类/新鲜蔬果/熟食>新鲜水果>凤梨,食品
